hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
5432,236,26.8,66752,19,103,95
5433,31,26.1,66753,12,63,97
5434,156,25.2,66754,0,0,98
5435,491,26.6,66755,0,0,94
5436,549,27.8,66756,0,0,90
5437,214,29.8,66757,0,0,84
5438,124,29.8,66758,1,3,84
5439,591,29.7,66759,3,17,86
5440,435,28.2,66760,0,0,91
5441,41,27.8,66761,1,5,95
5442,20,26.8,66762,0,0,98
5443,0,27,66763,0,0,98
5444,0,26.2,66764,0,0,97
5445,0,26.5,66765,1,5,94
5446,0,26,66766,0,0,94
5447,0,26.9,66767,3,17,93
5448,0,26.9,66768,1,3,94
5449,0,27.6,66769,0,0,95
5450,0,27,66770,0,0,98
5451,0,27.4,66771,0,0,98
5452,0,26,66772,0,0,96
5453,19,26.3,66773,19,40,96
5454,170,27.6,66774,30,98,97
5455,284,28.4,66775,42,158,93
5456,529,30.1,66776,36,199,86
5457,466,30.8,66777,31,207,81
5458,794,31.6,66778,19,180,78
5459,344,30.9,66779,21,128,78
5460,625,30.6,66780,20,69,80
5461,446,29.8,66781,25,23,83
5462,104,30.2,66782,17,0,84
5463,38,30.2,66783,13,0,85
5464,68,30.6,66784,0,0,85
5465,33,29.8,66785,0,6,88
5466,17,29.3,66786,0,6,91
5467,0,28.2,66787,0,0,95
5468,0,28.1,66788,0,0,97
5469,0,27.6,66789,3,0,98
5470,0,27.6,66790,0,0,97
5471,0,26.6,66791,5,7,98
5472,0,26.1,66792,0,8,98
5473,0,25,66793,0,0,95
5474,0,25.2,66794,0,0,98
5475,0,25.1,66795,0,0,95
5476,0,27.8,66796,0,0,97
5477,193,27.2,66797,9,85,98
5478,385,27.1,66798,18,143,97
5479,319,27.2,66799,25,180,95
5480,427,28,66800,28,148,89
5481,371,28.6,66801,27,103,87
5482,378,29.2,66802,25,45,84
5483,217,29,66803,24,37,90
5484,194,28.8,66804,24,46,92
5485,114,28.4,66805,25,90,95
5486,492,28.6,66806,26,108,93
5487,459,28.7,66807,26,127,91
5488,59,29,66808,25,113,86
5489,289,28.6,66809,24,117,87
5490,2,28.1,66810,24,112,88
5491,0,27,66811,25,135,93
5492,0,26.3,66812,27,141,93
5493,0,25.8,66813,28,157,95
5494,0,26,66814,25,135,93
5495,0,26.3,66815,18,110,95
5496,0,27.1,66816,9,48,94
5497,0,27.6,66817,0,0,97
5498,0,28.1,66818,0,0,97
5499,0,28,66819,0,0,99
5500,0,25.2,66820,0,0,98
5501,3,25.3,66821,0,0,95
5502,176,26.4,66822,0,0,97
5503,306,27.6,66823,0,0,93
5504,635,29.5,66824,15,77,84
5505,631,30.7,66825,20,105,80
5506,267,31.6,66826,25,135,76
5507,488,31.2,66827,14,80,78
5508,616,30.8,66828,9,49,79
5509,479,30,66829,0,0,82
5510,542,30,66830,9,36,82
5511,132,29.7,66831,14,58,83
5512,320,29.8,66832,25,113,82
5513,133,29.1,66833,20,88,85
5514,1,28.6,66834,15,69,88
5515,0,27.6,66835,0,0,94
5516,0,27.4,66836,0,0,95
5517,0,27,66837,0,0,97
5518,0,27.2,66838,0,0,94
5519,0,26.8,66839,0,0,93
5520,0,26.6,66840,4,19,91
5521,0,25.8,66841,0,0,94
5522,0,25.6,66842,4,21,94
5523,0,25,66843,0,0,98
5524,0,26.2,66844,0,0,97
5525,236,26.2,66845,0,0,96
5526,307,26.2,66846,0,0,95
5527,291,26.6,66847,0,0,94
5528,452,26.9,66848,0,0,93
5529,673,27.5,66849,0,0,91
5530,640,28,66850,0,0,88
5531,387,28.9,66851,0,0,85
5532,105,29.5,66852,0,0,82
5533,148,30.2,66853,0,0,81
5534,680,30.4,66854,0,0,81
5535,556,30.4,66855,0,0,83
5536,511,30,66856,0,0,86
5537,172,29.6,66857,0,0,90
5538,0,28.8,66858,0,0,92
5539,0,28,66859,0,0,93
5540,0,27,66860,0,0,93
5541,0,26.4,66861,0,0,93
5542,0,26,66862,0,0,93
5543,0,26.2,66863,0,0,93
5544,0,26.4,66864,0,0,95
5545,0,26.8,66865,0,0,95
5546,0,26.7,66866,0,0,97
5547,0,26.6,66867,0,0,97
5548,0,25.8,66868,25,113,95
5549,21,25.7,66869,29,137,98
5550,102,26.1,66870,27,126,98
5551,372,26.2,66871,25,113,97
5552,85,27.2,66872,13,48,91
5553,302,28,66873,7,15,85
5554,765,29.4,66874,0,0,79
5555,774,30,66875,7,74,77
5556,724,30.9,66876,13,169,75
5557,765,31.2,66877,25,293,75
5558,291,31.9,66878,26,344,74
5559,571,31.8,66879,26,352,74
5560,546,31.8,66880,17,270,74
5561,93,30.7,66881,12,181,78
5562,64,30.1,66882,2,64,80
5563,0,29,66883,0,0,86
5564,0,28.8,66884,0,0,88
5565,0,28.2,66885,0,0,91
5566,0,28,66886,0,0,91
5567,0,26.9,66887,11,70,93
5568,0,26.2,66888,17,102,93
5569,0,25.2,66889,25,135,95
5570,0,25.3,66890,24,119,94
5571,0,25.2,66891,27,124,95
5572,0,25.6,66892,0,0,97
5573,2,25.3,66893,0,0,98
5574,19,25.7,66894,0,0,98
5575,305,26.4,66895,0,0,94
5576,414,27.7,66896,15,111,87
5577,782,28.9,66897,25,191,82
5578,588,30.2,66898,36,293,76
5579,769,31,66899,34,304,73
5580,474,31.7,66900,33,325,69
5581,156,32,66901,25,293,68
5582,625,32.3,66902,26,312,67
5583,544,32.2,66903,23,282,68
5584,284,32,66904,25,270,71
5585,183,31.3,66905,17,175,75
5586,1,30.4,66906,11,103,80
5587,0,29.2,66907,0,0,86
5588,0,28.3,66908,0,0,90
5589,0,27.5,66909,0,0,92
5590,0,27.2,66910,0,0,91
5591,0,27,66911,0,0,89
5592,0,27,66912,2,21,88
5593,0,26.8,66913,0,0,88
5594,0,26.5,66914,3,23,90
5595,0,26,66915,0,0,94
5596,0,27,66916,0,0,95
5597,33,27.1,66917,13,96,90
5598,65,27.6,66918,25,176,85
5599,219,28.4,66919,42,293,78
5600,577,29.6,66920,48,324,74
5601,252,30.6,66921,55,355,71
5602,566,31.6,66922,53,315,70
5603,613,32.1,66923,55,316,69
5604,741,32.5,66924,52,279,69
5605,688,32.6,66925,53,293,68
5606,82,32.7,66926,46,266,68
5607,402,32.4,66927,43,295,69
5608,257,32,66928,36,293,71
5609,235,31,66929,35,338,73
5610,14,30,66930,29,316,78
5611,0,28.8,66931,25,293,82
5612,0,28.1,66932,14,180,86
5613,0,27.5,66933,8,99,89
5614,0,27.4,66934,0,0,91
5615,0,27.3,66935,1,0,90
5616,0,27.4,66936,0,0,91
5617,0,27.2,66937,0,0,93
5618,0,27.2,66938,0,0,95
5619,0,27,66939,0,0,95
5620,0,26.2,66940,17,270,88
5621,9,26.2,66941,24,293,86
5622,18,26.7,66942,32,327,82
5623,466,27.4,66943,36,293,78
5624,566,28.5,66944,39,307,76
5625,463,29.4,66945,40,276,74
5626,641,30.4,66946,42,293,72
5627,524,30.9,66947,42,258,72
5628,604,31.4,66948,43,279,71
5629,543,31.6,66949,42,270,71
5630,636,32,66950,39,320,71
5631,430,32,66951,33,305,71
5632,363,31.8,66952,25,293,73
5633,132,31,66953,15,184,76
5634,0,30.1,66954,6,105,80
5635,0,29,66955,0,0,86
5636,0,28.4,66956,0,0,91
5637,0,27.9,66957,0,0,93
5638,0,27.8,66958,0,0,94
5639,0,27.5,66959,0,0,93
5640,0,27.3,66960,0,0,92
5641,0,26.8,66961,0,0,91
5642,0,26.6,66962,3,92,90
5643,0,26.2,66963,9,161,89
5644,0,26,66964,0,0,82
5645,27,26.3,66965,0,0,81
5646,346,27.2,66966,0,0,77
5647,64,28.2,66967,0,0,73
5648,342,29.4,66968,15,118,70
5649,803,30.3,66969,28,195,68
5650,468,31,66970,42,293,66
5651,516,31.3,66971,43,289,67
5652,308,31.8,66972,41,305,67
5653,135,32,66973,31,270,67
5654,681,32.3,66974,26,305,67
5655,288,32.2,66975,18,289,68
5656,281,31.8,66976,17,293,71
5657,48,30.8,66977,10,195,75
5658,0,29.7,66978,7,118,82
5659,0,28.6,66979,0,0,88
5660,0,28.1,66980,0,0,92
5661,0,27.9,66981,0,0,93
5662,0,28,66982,0,0,91
5663,0,27.9,66983,0,0,89
5664,0,27.6,66984,1,26,87
5665,0,27,66985,0,0,85
5666,0,26.5,66986,3,26,84
5667,0,26,66987,1,0,84
5668,0,25.4,66988,0,0,85
5669,4,25.5,66989,3,95,82
5670,307,26.2,66990,10,203,78
5671,491,27.4,66991,17,293,76
5672,155,28.8,66992,25,327,73
5673,851,30,66993,28,313,71
5674,274,31,66994,31,270,68
5675,140,31.6,66995,28,240,66
5676,717,32.1,66996,27,238,64
5677,498,32.4,66997,25,270,63
5678,293,32.6,66998,27,303,62
5679,444,32.4,66999,27,313,64
5680,531,31.8,67000,25,270,68
5681,6,30.6,67001,17,187,76
5682,0,29.1,67002,9,82,84
5683,0,27.6,67003,0,0,91
5684,0,26.5,67004,0,0,94
5685,0,25.9,67005,0,0,95
5686,0,26,67006,0,0,93
5687,0,26.3,67007,1,30,93
5688,0,26.6,67008,3,28,91
5689,0,26.6,67009,0,0,93
5690,0,26.3,67010,0,0,90
5691,0,25.7,67011,0,0,89
5692,0,24.6,67012,0,0,94
5693,1,24.9,67013,4,93,98
5694,166,25.9,67014,15,201,95
5695,218,27,67015,25,293,93
5696,577,28.6,67016,37,333,81
5697,180,30,67017,41,328,74
5698,651,31.4,67018,42,293,66
5699,510,32.1,67019,35,267,64
5700,263,32.8,67020,30,265,63
5701,817,33,67021,25,293,66
5702,676,33.3,67022,26,318,65
5703,358,32.9,67023,25,319,66
5704,65,32.4,67024,25,270,66
5705,39,31.2,67025,18,184,71
5706,0,30.1,67026,10,81,76
5707,0,28.8,67027,0,0,84
5708,0,28.2,67028,0,0,87
5709,0,27.6,67029,0,0,91
5710,0,27.4,67030,0,0,89
5711,0,26.8,67031,1,30,92
5712,0,26.3,67032,3,27,90
5713,0,25.4,67033,0,0,92
5714,0,24.9,67034,0,0,91
5715,0,24.5,67035,0,0,93
5716,0,25.4,67036,17,270,85
5717,2,25.4,67037,20,262,82
5718,337,25.9,67038,23,268,79
5719,495,27,67039,25,270,74
5720,78,28.4,67040,24,290,72
5721,443,30,67041,25,300,68
5722,877,31.4,67042,25,315,67
5723,421,32.5,67043,30,308,65
5724,700,33.2,67044,35,306,64
5725,761,33.4,67045,42,293,63
5726,91,33.2,67046,45,295,64
5727,101,32.7,67047,46,289,66
5728,369,32,67048,42,293,68
5729,184,31.1,67049,37,281,70
5730,0,30,67050,30,279,75
5731,0,29,67051,25,270,79
5732,0,28.1,67052,20,280,84
5733,0,27.4,67053,18,282,88
5734,0,27,67054,17,293,91
5735,0,26.9,67055,17,285,91
5736,0,26.8,67056,17,283,91
5737,0,26.6,67057,17,270,89
5738,0,26.2,67058,15,272,89
5739,0,25.8,67059,16,265,86
5740,0,25.4,67060,0,0,92
5741,32,26,67061,9,91,88
5742,65,27.3,67062,18,202,82
5743,126,28.4,67063,25,293,76
5744,526,30,67064,27,336,72
5745,870,31.2,67065,27,328,69
5746,855,32.4,67066,25,293,67
5747,666,32.8,67067,27,263,65
5748,137,33.3,67068,30,263,62
5749,472,33.2,67069,36,293,60
5750,689,33.4,67070,39,328,60
5751,347,32.9,67071,38,336,61
5752,62,32.4,67072,31,293,65
5753,31,31.2,67073,20,202,70
5754,0,30.2,67074,8,91,77
5755,0,29,67075,0,0,83
5756,0,28.5,67076,0,0,88
5757,0,27.9,67077,0,0,90
5758,0,27.6,67078,0,0,90
5759,0,26.7,67079,3,30,89
5760,0,26,67080,2,30,89
5761,0,25,67081,0,0,91
5762,0,24.8,67082,0,0,93
5763,0,24.7,67083,0,0,94
5764,0,25.4,67084,0,0,92
5765,34,25.6,67085,0,0,92
5766,68,26.5,67086,0,0,85
5767,484,27.4,67087,0,0,80
5768,578,28.9,67088,5,137,70
5769,193,30,67089,11,222,67
5770,845,31.2,67090,17,293,62
5771,496,31.8,67091,19,222,63
5772,609,32.6,67092,18,137,61
5773,536,33,67093,14,0,60
5774,759,33.7,67094,9,0,55
5775,583,33.5,67095,3,0,54
5776,620,33,67096,0,0,55
5777,212,31.3,67097,0,6,64
5778,0,29.7,67098,0,37,75
5779,0,28,67099,0,0,90
5780,0,27.3,67100,1,10,97
5781,0,26.9,67101,1,0,98
5782,0,27.2,67102,0,0,93
5783,0,26.9,67103,0,0,91
5784,0,26.8,67104,0,10,87
5785,0,26,67105,0,0,91
5786,0,25.7,67106,1,37,91
5787,0,25.2,67107,1,6,95
5788,0,26.2,67108,0,0,98
5789,23,26.3,67109,7,51,96
5790,357,27.1,67110,12,88,97
5791,38,28,67111,17,135,91
5792,602,29.5,67112,14,115,81
5793,297,30.7,67113,9,80,72
5794,812,32,67114,0,0,65
5795,783,32.8,67115,0,0,63
5796,838,33.8,67116,0,0,62
5797,442,34.4,67117,0,0,64
5798,692,35,67118,7,75,64
5799,70,34.5,67119,18,200,67
5800,326,33.4,67120,25,293,69
5801,97,31,67121,31,14,75
5802,0,28.6,67122,29,5,79
5803,0,26.4,67123,25,315,85
5804,0,25.6,67124,15,192,86
5805,0,25.4,67125,7,92,88
5806,0,26.2,67126,0,0,87
5807,0,26.7,67127,0,0,89
5808,0,27.1,67128,0,0,91
5809,0,26.8,67129,0,0,95
5810,0,26.6,67130,0,0,96
5811,0,26.1,67131,0,0,98
5812,0,26,67132,0,0,97
5813,2,26.3,67133,3,56,96
5814,16,26.5,67134,0,0,97
5815,372,26.6,67135,0,0,95
5816,236,26.4,67136,0,0,95
5817,608,26.5,67137,0,0,93
5818,386,26.8,67138,0,0,89
5819,656,28,67139,11,207,83
5820,138,29.6,67140,13,280,77
5821,912,31.4,67141,17,360,73
5822,844,32.5,67142,8,209,72
5823,284,32.5,67143,5,129,72
5824,514,31.2,67144,0,0,75
5825,81,29.1,67145,10,102,78
5826,0,26.6,67146,16,166,83
5827,0,24.6,67147,25,315,88
5828,0,23.4,67148,19,247,92
5829,0,23.4,67149,14,192,94
5830,0,24,67150,0,0,95
5831,0,25.1,67151,0,0,92
5832,0,25.8,67152,0,0,93
5833,0,26.2,67153,0,0,91
5834,0,26.1,67154,0,0,93
5835,0,26,67155,4,51,95
5836,0,24.4,67156,0,0,97
5837,61,23.7,67157,20,125,98
5838,121,23.3,67158,38,253,98
5839,236,22.8,67159,53,360,98
5840,77,23.6,67160,51,22,95
5841,404,25,67161,42,357,89
5842,447,27.4,67162,25,293,83
5843,859,29.4,67163,17,265,76
5844,297,31.5,67164,12,266,70
5845,609,32.4,67165,17,315,66
5846,446,32.9,67166,18,347,65
5847,593,32.1,67167,22,355,68
5848,338,31.2,67168,17,293,73
5849,36,29.6,67169,13,201,79
5850,0,28.6,67170,4,81,86
5851,0,27.6,67171,0,0,91
5852,0,27.5,67172,0,0,93
5853,0,26.9,67173,0,0,94
5854,0,26.6,67174,0,0,93
5855,0,25.5,67175,6,39,91
5856,0,24.8,67176,3,30,90
5857,0,24,67177,0,0,92
5858,0,24.2,67178,0,0,94
5859,0,24.2,67179,0,0,95
5860,0,25.4,67180,0,0,97
5861,178,26,67181,0,0,96
5862,357,27.2,67182,0,0,93
5863,597,28.4,67183,0,0,90
5864,653,29.9,67184,5,111,84
5865,248,31.1,67185,13,196,78
5866,130,32.2,67186,25,315,72
5867,705,32.9,67187,36,330,68
5868,816,33.5,67188,47,348,64
5869,746,33.6,67189,53,293,63
5870,308,33.6,67190,57,296,63
5871,605,33.1,67191,55,264,66
5872,365,32.4,67192,53,293,68
5873,311,31.2,67193,47,269,73
5874,0,30.2,67194,45,302,76
5875,0,29.2,67195,42,293,79
5876,0,28.7,67196,41,339,81
5877,0,28.3,67197,37,312,83
5878,0,28,67198,31,293,85
5879,0,27.4,67199,19,177,89
5880,0,26.7,67200,9,102,93
5881,0,25.8,67201,0,0,97
5882,0,25.3,67202,0,0,98
5883,0,25,67203,0,0,98
5884,0,26.2,67204,25,293,95
5885,259,26.2,67205,22,273,93
5886,375,26.8,67206,19,238,88
5887,422,27.8,67207,25,270,81
5888,305,29.4,67208,32,270,74
5889,739,30.9,67209,45,307,68
5890,798,32.4,67210,53,293,63
5891,134,33.2,67211,61,307,60
5892,718,33.7,67212,58,270,57
5893,681,33.6,67213,53,270,57
5894,623,33.5,67214,40,238,58
5895,416,32.9,67215,32,273,60
5896,181,32.2,67216,25,293,64
5897,45,30.9,67217,27,354,69
5898,0,29.8,67218,26,335,74
5899,0,28.6,67219,25,293,79
5900,0,28,67220,15,157,81
5901,0,27.6,67221,7,67,83
5902,0,27.6,67222,0,0,84
5903,0,27.4,67223,5,67,86
5904,0,27.4,67224,12,157,87
5905,0,27,67225,25,293,91
5906,0,26.8,67226,30,335,93
5907,0,26.3,67227,32,354,96
5908,0,25.6,67228,0,0,91
5909,68,25.8,67229,0,90,88
5910,135,26.5,67230,8,200,82
5911,576,27.4,67231,17,293,76
5912,691,28.5,67232,36,338,71
5913,226,29.5,67233,45,331,69
5914,745,30.6,67234,53,293,68
5915,593,31.5,67235,44,257,66
5916,843,32.4,67236,36,248,65
5917,484,33,67237,25,270,64
5918,601,33.3,67238,27,301,64
5919,188,33,67239,26,308,65
5920,306,32.2,67240,31,270,68
5921,153,30.9,67241,22,187,73
5922,0,29.6,67242,15,85,82
5923,0,28.4,67243,0,0,90
5924,0,27.8,67244,0,0,95
5925,0,27.5,67245,0,0,98
5926,0,27.6,67246,0,0,95
5927,0,27.6,67247,0,29,90
5928,0,27.3,67248,4,29,88
5929,0,26.8,67249,0,0,87
5930,0,26.2,67250,2,0,89
5931,0,25.7,67251,0,0,90
5932,0,24.2,67252,0,0,90
5933,71,25,67253,0,0,87
5934,143,26.2,67254,0,0,83
5935,178,27.4,67255,0,0,78
5936,760,28.9,67256,7,105,73
5937,166,30,67257,11,177,68
5938,487,31.2,67258,17,270,63
5939,552,31.9,67259,17,276,60
5940,434,32.7,67260,18,297,58
5941,259,33,67261,17,270,58
5942,538,33.2,67262,18,297,60
5943,665,32.8,67263,17,276,63
5944,304,32,67264,17,270,68
5945,163,30.6,67265,11,177,75
5946,0,29.2,67266,7,105,81
5947,0,27.8,67267,0,0,87
5948,0,27,67268,0,0,91
5949,0,26.4,67269,0,0,93
5950,0,26,67270,0,0,94
5951,0,25.3,67271,0,0,95
5952,0,24.8,67272,1,22,94
5953,0,24,67273,0,0,95
5954,0,23.7,67274,1,22,94
5955,0,23.6,67275,0,0,94
5956,0,23.8,67276,0,0,94
5957,38,24.6,67277,5,85,89
5958,76,26.1,67278,12,187,82
5959,282,27.6,67279,17,270,77
5960,161,29.2,67280,21,308,72
5961,523,30.5,67281,20,301,69
5962,377,31.6,67282,19,270,65
5963,704,32.4,67283,18,248,62
5964,849,33.2,67284,21,257,58
5965,820,33.6,67285,25,293,55
5966,474,33.7,67286,31,331,53
5967,281,33.1,67287,33,338,55
5968,405,32,67288,31,293,59
5969,285,30.4,67289,21,200,67
5970,0,28.8,67290,10,90,76
5971,0,27.6,67291,0,0,84
5972,0,27.1,67292,0,0,87
5973,0,26.9,67293,0,0,88
5974,0,27,67294,0,0,87
5975,0,26.7,67295,2,29,88
5976,0,26,67296,3,29,91
5977,0,25,67297,0,0,95
5978,0,24.1,67298,0,0,98
5979,0,23.6,67299,0,0,98
5980,0,24,67300,0,0,97
5981,234,24.5,67301,0,0,98
5982,280,26,67302,0,0,93
5983,98,27.6,67303,0,0,85
5984,598,29.7,67304,17,102,74
5985,444,31.2,67305,34,180,66
5986,769,32.4,67306,53,293,61
5987,666,32.6,67307,60,312,60
5988,238,32.9,67308,62,337,60
5989,693,32.8,67309,53,293,62
5990,70,33.1,67310,46,301,62
5991,253,32.7,67311,35,271,64
5992,321,32.2,67312,31,293,64
5993,73,30.6,67313,23,263,68
5994,0,29.2,67314,23,285,72
5995,0,27.6,67315,19,270,78
5996,0,27.1,67316,22,310,81
5997,0,26.7,67317,18,286,85
5998,0,27,67318,17,270,84
5999,0,26.7,67319,9,165,85
6000,0,26.3,67320,5,95,85
6001,0,25.2,67321,0,0,89
6002,0,24.5,67322,2,0,91
6003,0,23.8,67323,0,0,96
6004,0,22.8,67324,17,270,94
6005,179,23.5,67325,8,128,90
6006,359,25.1,67326,3,50,84
6007,301,27,67327,0,0,78
6008,764,29,67328,6,83,73
6009,222,30.7,67329,14,170,68
6010,635,32,67330,25,293,65
6011,580,32.9,67331,32,318,61
6012,733,33.6,67332,37,338,58
6013,588,34,67333,36,293,56
6014,362,34.1,67334,35,300,57
6015,105,33.6,67335,30,270,59
6016,240,32.6,67336,25,270,63
6017,120,31,67337,16,188,68
6018,0,29.2,67338,8,118,74
6019,0,27.6,67339,0,0,81
6020,0,26.6,67340,0,0,87
6021,0,26.1,67341,0,0,91
6022,0,26,67342,0,0,93
6023,0,25.9,67343,4,64,90
6024,0,25.4,67344,12,193,90
6025,0,24.6,67345,17,270,89
6026,0,23.6,67346,22,354,91
6027,0,22.9,67347,20,326,92
6028,0,23,67348,0,0,96
6029,15,23.9,67349,4,96,94
6030,30,25.5,67350,10,215,91
6031,462,27.4,67351,17,315,84
6032,798,29.2,67352,23,5,79
6033,542,30.7,67353,28,358,72
6034,264,31.8,67354,31,315,66
6035,342,32.5,67355,32,271,60
6036,857,33.1,67356,32,254,56
6037,152,33.4,67357,31,270,54
6038,669,33.5,67358,28,298,54
6039,550,33.1,67359,23,306,56
6040,258,32.2,67360,17,270,59
6041,161,30.9,67361,10,188,64
6042,0,29.3,67362,4,86,70
6043,0,27.8,67363,0,0,76
6044,0,26.7,67364,0,0,83
6045,0,26,67365,0,0,88
6046,0,25.6,67366,0,0,92
6047,0,25.3,67367,1,30,93
6048,0,24.7,67368,1,30,94
6049,0,24,67369,0,0,94
6050,0,23.2,67370,0,0,96
6051,0,22.8,67371,0,0,96
6052,0,23.6,67372,0,0,95
6053,176,25,67373,0,0,90
6054,352,26.6,67374,0,0,82
6055,529,28.6,67375,0,0,75
6056,426,30.3,67376,4,83,68
6057,234,32.1,67377,12,200,63
6058,869,33.4,67378,19,315,59
6059,279,34.6,67379,26,26,58
6060,418,34.6,67380,28,26,58
6061,730,34,67381,25,315,61
6062,407,32.2,67382,17,200,65
6063,200,30.4,67383,8,83,70
6064,238,28.6,67384,0,0,75
6065,206,27.9,67385,0,0,77
6066,0,27.6,67386,0,0,77
6067,0,28,67387,0,0,76
6068,0,27.9,67388,1,17,76
6069,0,27.8,67389,2,15,76
6070,0,26.8,67390,0,0,80
6071,0,25.9,67391,0,0,84
6072,0,24.6,67392,0,0,89
6073,0,23.8,67393,0,0,94
6074,0,23,67394,1,15,98
6075,0,23.1,67395,1,17,98
6076,0,22.8,67396,0,0,95
6077,136,24.1,67397,9,30,90
6078,272,25.2,67398,24,58,84
6079,373,27,67399,36,90,78
6080,125,27.9,67400,46,106,75
6081,814,29.5,67401,46,124,70
6082,611,30.4,67402,42,135,68
6083,811,32.2,67403,33,157,65
6084,547,32.7,67404,27,170,64
6085,681,33,67405,25,180,63
6086,529,31.2,67406,29,164,67
6087,466,29.4,67407,31,136,71
6088,86,26.8,67408,31,90,78
6089,43,25.6,67409,22,52,83
6090,0,24.5,67410,12,15,87
6091,0,24.6,67411,0,0,88
6092,0,24.1,67412,0,0,90
6093,0,24.4,67413,0,0,89
6094,0,24,67414,0,0,90
6095,0,24.4,67415,3,9,90
6096,0,24,67416,4,4,91
6097,0,24,67417,0,0,92
6098,0,23,67418,0,0,96
6099,0,23,67419,0,0,95
6100,0,24.6,67420,17,90,95
6101,172,24.8,67421,20,66,97
6102,344,25.3,67422,23,64,95
6103,479,25.8,67423,25,45,93
6104,611,26.7,67424,30,77,84
6105,270,27.4,67425,32,86,80
6106,655,28.2,67426,36,113,73
6107,336,28.5,67427,36,83,73
6108,210,28.8,67428,35,66,72
6109,255,28.6,67429,31,23,75
6110,415,28.5,67430,28,28,75
6111,67,28,67431,21,21,78
6112,371,27.6,67432,17,45,78
6113,55,26.8,67433,9,28,83
6114,0,26.2,67434,5,30,85
6115,0,25.4,67435,0,0,89
6116,0,25,67436,0,6,89
6117,0,24.5,67437,0,0,90
6118,0,24.4,67438,0,0,89
6119,0,24.1,67439,0,0,92
6120,0,24.1,67440,0,0,92
6121,0,24,67441,0,0,95
6122,0,24.2,67442,5,47,94
6123,0,24.3,67443,10,62,96
6124,0,23.4,67444,0,0,94
6125,74,23.2,67445,5,120,95
6126,148,23,67446,12,249,96
6127,336,22.8,67447,19,360,96
6128,336,22.7,67448,25,37,96
6129,378,22.8,67449,29,26,96
6130,525,23.4,67450,31,338,94
6131,586,24.4,67451,32,315,89
6132,535,25.5,67452,31,318,86
6133,237,26.6,67453,31,360,81
6134,533,27.3,67454,28,26,78
6135,481,27.4,67455,23,24,78
6136,126,27,67456,17,315,80
6137,12,26.3,67457,10,213,84
6138,0,25.6,67458,4,88,88
6139,0,25,67459,0,0,92
6140,0,24.7,67460,0,0,94
6141,0,24.6,67461,0,0,95
6142,0,24.6,67462,0,0,94
6143,0,24.5,67463,2,38,92
6144,0,24.3,67464,1,31,90
6145,0,24,67465,0,0,90
6146,0,23.7,67466,0,0,91
6147,0,23.5,67467,0,0,92
6148,0,23.4,67468,53,113,95
6149,41,22.9,67469,43,104,98
6150,82,23.1,67470,40,100,95
6151,40,24,67471,19,45,94
6152,348,25.6,67472,24,38,86
6153,464,27.2,67473,21,14,80
6154,657,28.6,67474,36,45,72
6155,745,29.2,67475,31,46,71
6156,144,29.4,67476,39,87,68
6157,556,29.2,67477,31,90,69
6158,485,29.1,67478,41,124,68
6159,316,28.9,67479,33,101,70
6160,226,28.6,67480,36,90,72
6161,113,27.6,67481,16,28,81
6162,0,26.2,67482,12,16,88
6163,0,24.4,67483,0,0,97
6164,0,22.9,67484,14,55,98
6165,0,21.9,67485,14,79,98
6166,0,21.8,67486,25,113,93
6167,0,22.3,67487,10,70,94
6168,0,23.3,67488,9,45,92
6169,0,24,67489,0,0,95
6170,0,24.3,67490,21,31,94
6171,0,24,67491,32,54,96
6172,0,20.8,67492,0,0,98
6173,103,21.4,67493,0,0,95
6174,206,22.8,67494,0,0,98
6175,614,24.4,67495,0,0,90
6176,276,26.6,67496,5,140,77
6177,578,28.3,67497,13,244,68
6178,646,29.6,67498,25,360,63
6179,199,29.6,67499,35,337,67
6180,633,29.1,67500,40,292,73
6181,239,27.8,67501,36,158,83
6182,340,26.7,67502,26,92,89
6183,58,25.5,67503,12,3,94
6184,263,25,67504,0,0,92
6185,201,24.4,67505,0,0,94
6186,0,24.5,67506,0,0,93
6187,0,24.4,67507,0,0,97
6188,0,24.7,67508,9,78,97
6189,0,24.5,67509,15,95,98
6190,0,24.2,67510,17,135,97
6191,0,23.1,67511,12,80,98
6192,0,22.2,67512,6,63,95
6193,0,21,67513,0,0,96
6194,0,20.6,67514,0,16,94
6195,0,20.3,67515,0,0,97
6196,0,22.6,67516,0,0,98
6197,9,22.4,67517,0,0,98
6198,19,22.1,67518,0,6,98
6199,435,22.6,67519,0,0,96
6200,171,23.1,67520,11,20,96
6201,428,24.4,67521,14,15,94
6202,622,25.6,67522,19,23,92
6203,709,27.1,67523,11,0,88
6204,732,27.7,67524,7,3,85
6205,121,27.8,67525,0,0,83
6206,507,26.6,67526,7,41,83
6207,484,25.4,67527,12,69,85
6208,21,24,67528,25,113,87
6209,11,23.5,67529,26,116,90
6210,0,23.1,67530,30,127,91
6211,0,23.3,67531,25,113,91
6212,0,23,67532,28,125,92
6213,0,22.9,67533,24,113,94
6214,0,22.6,67534,25,113,95
6215,0,23,67535,15,72,95
6216,0,23.1,67536,10,44,96
6217,0,23.6,67537,0,0,96
6218,0,23.4,67538,1,0,98
6219,0,23.3,67539,0,0,98
6220,0,22.4,67540,0,0,96
6221,56,22.5,67541,4,66,96
