hour_of_year,insolation,temperature,wind,rainfall
3747,0,8.065,,
3748,0,8.044,,
3749,6,9.488,,
3750,137,11.416,,
3751,311,13.071,,
3752,466,14.412,,
3753,543,15.246,,
3754,472,15.358,,
3755,339,15.103,,
3756,200,14.607,,
3757,114,14.012,,
3758,54,13.431,,
3759,18,12.563,,
3760,2,11.617,,
3761,0,10.807,,
3762,0,10.237,,
3763,0,9.799,,
3764,0,9.439,,
3765,0,8.986,,
3766,0,8.32,,
3767,0,7.728,,
3768,0,7.589,,
3769,0,7.449,,
3770,0,7.172,,
3771,0,6.793,,
3772,0,6.678,,
3773,14,8.397,,
3774,166,10.434,,
3775,337,12.216,,
3776,535,13.859,,
3777,641,14.846,,
3778,724,15.415,,
3779,685,15.591,,
3780,540,15.268,,
3781,402,14.775,,
3782,220,13.962,,
3783,110,13.027,,
3784,19,11.881,,
3785,0,10.596,,
3786,0,9.786,,
3787,0,9.447,,
3788,0,9.021,,
3789,0,8.612,,
3790,0,8.116,,
3791,0,7.656,,
3792,0,7.179,,
3793,0,6.699,,
3794,0,6.116,,
3795,0,5.376,,
3796,0,5.127,,
3797,24,7.343,,
3798,215,9.796,,
3799,434,12.04,,
3800,610,13.427,,
3801,737,14.374,,
3802,799,14.874,,
3803,777,14.931,,
3804,667,14.716,,
3805,505,14.272,,
3806,341,13.556,,
3807,193,12.644,,
3808,44,11.386,,
3809,0,9.651,,
3810,0,8.415,,
3811,0,8.056,,
3812,0,7.769,,
3813,0,7.502,,
3814,0,7.117,,
3815,0,6.966,,
3816,0,6.995,,
3817,0,7.132,,
3818,0,7.368,,
3819,0,7.458,,
3820,0,7.641,,
3821,2,8.711,,
3822,33,9.713,,
3823,109,11.196,,
3824,207,12.535,,
3825,360,13.622,,
3826,355,14.054,,
3827,319,14.078,,
3828,214,13.631,,
3829,108,13.015,,
3830,70,12.6,,
3831,65,12.032,,
3832,7,10.686,,
3833,0,9.427,,
3834,0,8.657,,
3835,0,8.374,,
3836,0,8.387,,
3837,0,8.002,,
3838,0,7.324,,
3839,0,6.776,,
3840,0,6.259,,
3841,0,5.922,,
3842,0,5.903,,
3843,0,6.002,,
3844,0,6.223,,
3845,6,7.763,,
3846,82,10.046,,
3847,176,11.38,,
3848,259,12.318,,
3849,277,12.945,,
3850,270,13.451,,
3851,248,13.821,,
3852,214,13.901,,
3853,140,13.605,,
3854,61,12.903,,
3855,16,12.021,,
3856,3,11.272,,
3857,0,10.364,,
3858,0,9.65,,
3859,0,9.426,,
3860,0,9.264,,
3861,0,9.139,,
3862,0,8.901,,
3863,0,8.424,,
3864,0,8.291,,
3865,0,7.739,,
3866,0,7.126,,
3867,0,6.428,,
3868,0,6.202,,
3869,1,7.379,,
3870,19,8.918,,
3871,65,10.263,,
3872,171,12.29,,
3873,265,13.617,,
3874,304,14.343,,
3875,276,14.569,,
3876,226,14.523,,
3877,157,14.052,,
3878,33,12.905,,
3879,5,11.891,,
3880,1,11.012,,
3881,0,9.877,,
3882,0,9.02,,
3883,0,8.663,,
3884,0,8.366,,
3885,0,8.12,,
3886,0,7.887,,
3887,0,7.851,,
3888,0,7.729,,
3889,0,7.465,,
3890,0,7.157,,
3891,0,6.995,,
3892,0,7.117,,
3893,2,8.516,,
3894,24,10.343,,
3895,95,12.003,,
3896,296,13.822,,
3897,468,15.191,,
3898,496,15.787,,
3899,399,15.84,,
3900,284,15.642,,
3901,153,15.16,,
3902,47,14.264,,
3903,11,13.334,,
3904,1,12.516,,
3905,0,11.728,,
3906,0,11.04,,
3907,0,10.593,,
3908,0,10.195,,
3909,0,9.89,,
3910,0,9.67,,
3911,0,9.445,,
3912,0,9.19,,
3913,0,8.848,,
3914,0,8.54,,
3915,0,8.295,,
3916,0,8.361,,
3917,5,9.835,,
3918,115,11.785,,
3919,345,13.939,,
3920,544,15.538,,
3921,674,16.551,,
3922,712,17.055,,
3923,656,17.036,,
3924,554,16.666,,
3925,364,15.974,,
3926,222,15.182,,
3927,90,14.139,,
3928,15,12.953,,
3929,0,11.609,,
3930,0,10.774,,
3931,0,10.434,,
3932,0,10.011,,
3933,0,9.542,,
3934,0,9.18,,
3935,0,8.767,,
3936,0,8.272,,
3937,0,7.86,,
3938,0,7.431,,
3939,0,6.988,,
3940,0,6.738,,
3941,19,8.396,,
3942,193,10.901,,
3943,407,13.071,,
3944,581,14.731,,
3945,704,15.995,,
3946,763,16.713,,
3947,709,16.771,,
3948,595,16.338,,
3949,464,15.781,,
3950,220,14.897,,
3951,84,13.925,,
3952,16,12.892,,
3953,0,11.676,,
3954,0,10.982,,
3955,0,10.728,,
3956,0,10.348,,
3957,0,9.677,,
3958,0,9.066,,
3959,0,8.126,,
3960,0,7.372,,
3961,0,6.713,,
3962,0,6.337,,
3963,0,5.999,,
3964,0,6.077,,
3965,20,8.19,,
3966,213,10.659,,
3967,421,12.715,,
3968,601,14.448,,
3969,727,15.688,,
3970,768,16.342,,
3971,677,16.212,,
3972,533,15.626,,
3973,381,14.864,,
3974,229,14.127,,
3975,85,13.182,,
3976,16,12.183,,
3977,0,11.069,,
3978,0,10.317,,
3979,0,9.893,,
3980,0,9.383,,
3981,0,8.892,,
3982,0,8.223,,
3983,0,7.649,,
3984,0,6.982,,
3985,0,6.363,,
3986,0,5.935,,
3987,0,5.626,,
3988,0,5.693,,
3989,21,7.701,,
3990,206,9.888,,
3991,419,11.9,,
3992,596,13.497,,
3993,723,14.656,,
3994,782,15.231,,
3995,738,15.381,,
3996,619,15.183,,
3997,453,14.722,,
3998,296,13.952,,
3999,151,12.958,,
4000,32,11.745,,
4001,0,10.181,,
4002,0,9.296,,
4003,0,9.214,,
4004,0,8.819,,
4005,0,8.204,,
4006,0,7.507,,
4007,0,6.947,,
4008,0,6.569,,
4009,0,6.286,,
4010,0,6.217,,
4011,0,6.145,,
4012,0,6.37,,
4013,9,8.133,,
4014,128,9.874,,
4015,285,11.642,,
4016,440,13.165,,
4017,507,14.005,,
4018,542,14.507,,
4019,518,14.683,,
4020,406,14.366,,
4021,324,13.928,,
4022,269,13.448,,
4023,156,12.69,,
4024,37,11.552,,
4025,0,10.009,,
4026,0,8.669,,
4027,0,8.122,,
4028,0,7.36,,
4029,0,6.759,,
4030,0,6.289,,
4031,0,5.896,,
4032,0,5.559,,
4033,0,5.255,,
4034,0,5.123,,
4035,0,4.849,,
4036,0,4.949,,
4037,24,7.196,,
4038,220,10.044,,
4039,419,11.677,,
4040,591,13.103,,
4041,714,14.21,,
4042,775,14.805,,
4043,741,14.896,,
4044,582,14.702,,
4045,430,14.446,,
4046,236,13.847,,
4047,88,12.916,,
4048,9,11.738,,
4049,0,10.669,,
4050,0,10.152,,
4051,0,10.095,,
4052,0,9.905,,
4053,0,9.641,,
4054,0,9.128,,
4055,0,8.609,,
4056,0,8.144,,
4057,0,7.761,,
4058,0,7.508,,
4059,0,7.293,,
4060,0,7.429,,
4061,8,9.198,,
4062,156,11.415,,
4063,354,13.051,,
4064,530,14.363,,
4065,637,15.249,,
4066,679,15.698,,
4067,656,15.885,,
4068,564,15.777,,
4069,432,15.376,,
4070,272,14.756,,
4071,125,13.829,,
4072,28,12.667,,
4073,0,11.176,,
4074,0,10.059,,
4075,0,9.532,,
4076,0,9.148,,
4077,0,8.732,,
4078,0,8.286,,
4079,0,7.96,,
4080,0,7.522,,
4081,0,7.116,,
4082,0,6.817,,
4083,0,6.678,,
4084,0,6.884,,
4085,6,8.529,,
4086,67,10.745,,
4087,110,12.458,,
4088,136,13.354,,
4089,140,13.952,,
4090,136,14.337,,
4091,115,14.56,,
4092,128,14.818,,
4093,95,14.675,,
4094,55,14.122,,
4095,16,13.17,,
4096,3,12.13,,
4097,0,11.059,,
4098,0,10.399,,
4099,0,10.234,,
4100,0,10.064,,
4101,0,9.827,,
4102,0,9.548,,
4103,0,9.312,,
4104,0,9.141,,
4105,0,9.028,,
4106,0,8.866,,
4107,0,8.596,,
4108,0,8.666,,
4109,1,9.931,,
4110,12,10.868,,
4111,22,11.486,,
4112,43,12.146,,
4113,70,12.756,,
4114,82,13.048,,
4115,68,13.355,,
4116,112,13.961,,
4117,198,14.463,,
4118,187,14.391,,
4119,124,13.678,,
4120,31,12.511,,
4121,0,10.922,,
4122,0,9.604,,
4123,0,9.232,,
4124,0,8.772,,
4125,0,8.31,,
4126,0,7.966,,
4127,0,7.808,,
4128,0,7.716,,
4129,0,7.463,,
4130,0,7.095,,
4131,0,6.839,,
4132,0,7.01,,
4133,11,9.284,,
4134,132,11.594,,
4135,274,13.233,,
4136,379,14.402,,
4137,405,15.095,,
4138,414,15.498,,
4139,375,15.634,,
4140,292,15.498,,
4141,241,15.202,,
4142,171,14.674,,
4143,98,13.904,,
4144,24,12.853,,
4145,0,11.309,,
4146,0,10.233,,
4147,0,9.862,,
4148,0,9.531,,
4149,0,9.177,,
4150,0,8.806,,
4151,0,8.522,,
4152,0,8.196,,
4153,0,7.955,,
4154,0,7.597,,
4155,0,6.994,,
4156,0,6.738,,
4157,20,9.395,,
4158,221,12.387,,
4159,424,14.324,,
4160,596,15.952,,
4161,723,17.236,,
4162,775,17.963,,
4163,753,18.187,,
4164,642,17.893,,
4165,527,17.233,,
4166,343,16.333,,
4167,123,15.111,,
4168,23,13.955,,
4169,0,12.547,,
4170,0,11.508,,
4171,0,11.254,,
4172,0,10.881,,
4173,0,10.648,,
4174,0,10.43,,
4175,0,10.246,,
4176,0,10.042,,
4177,0,9.789,,
4178,0,9.544,,
4179,0,9.339,,
4180,0,9.491,,
4181,1,10.761,,
4182,22,12.143,,
4183,147,13.657,,
4184,313,15.214,,
4185,427,16.258,,
4186,451,16.734,,
4187,429,16.917,,
4188,333,16.749,,
4189,177,16.191,,
4190,90,15.455,,
4191,26,14.432,,
4192,3,13.415,,
4193,0,12.548,,
4194,0,11.982,,
4195,0,11.7,,
4196,0,11.41,,
4197,0,11.092,,
4198,0,10.744,,
4199,0,10.479,,
4200,0,10.205,,
4201,0,9.943,,
4202,0,9.716,,
4203,0,9.532,,
4204,0,9.758,,
4205,1,11.111,,
4206,14,12.051,,
4207,59,13.16,,
4208,143,14.324,,
4209,184,15.186,,
4210,195,15.747,,
4211,162,15.996,,
4212,109,15.856,,
4213,43,15.262,,
4214,36,14.797,,
4215,18,13.982,,
4216,4,13.003,,
4217,0,12.013,,
4218,0,11.409,,
4219,0,11.074,,
4220,0,10.67,,
4221,0,10.357,,
4222,0,10.071,,
4223,0,9.794,,
4224,0,9.456,,
4225,0,9.103,,
4226,0,8.634,,
4227,0,8.308,,
4228,0,8.347,,
4229,8,9.973,,
4230,166,11.92,,
4231,356,13.637,,
4232,534,15.045,,
4233,648,15.97,,
4234,662,16.317,,
4235,575,16.331,,
4236,416,16.151,,
4237,249,15.758,,
4238,107,14.994,,
4239,33,14.121,,
4240,3,13.148,,
4241,0,12.447,,
4242,0,12.052,,
4243,0,11.829,,
4244,0,11.55,,
4245,0,11.282,,
4246,0,11.008,,
4247,0,10.672,,
4248,0,10.332,,
4249,0,10.052,,
4250,0,9.687,,
4251,0,9.416,,
4252,0,9.539,,
4253,2,10.653,,
4254,46,11.757,,
4255,225,13.36,,
4256,411,14.964,,
4257,532,16.064,,
4258,588,16.566,,
4259,572,16.651,,
4260,470,16.472,,
4261,338,16.011,,
4262,203,15.28,,
4263,88,14.299,,
4264,16,13.205,,
4265,0,11.936,,
4266,0,11.321,,
4267,0,11.24,,
4268,0,11.013,,
4269,0,10.572,,
4270,0,10.244,,
4271,0,10.13,,
4272,0,10.052,,
4273,0,9.78,,
4274,0,9.223,,
4275,0,8.685,,
4276,0,8.605,,
4277,4,9.814,,
4278,107,11.833,,
4279,292,13.682,,
4280,486,15.158,,
4281,619,16.051,,
4282,690,16.55,,
4283,677,16.696,,
4284,587,16.527,,
4285,442,16.058,,
4286,217,15.197,,
4287,89,14.309,,
4288,14,13.229,,
4289,0,11.988,,
4290,0,11.409,,
4291,0,11.408,,
4292,0,11.439,,
4293,0,11.415,,
4294,0,11.374,,
4295,0,11.248,,
4296,0,11.021,,
4297,0,10.561,,
4298,0,9.959,,
4299,0,9.534,,
4300,0,9.306,,
4301,1,10.013,,
4302,17,11.614,,
4303,70,13.039,,
4304,161,14.058,,
4305,259,14.814,,
4306,283,15.228,,
4307,258,15.392,,
4308,232,15.379,,
4309,190,15.164,,
4310,115,14.712,,
4311,51,14.009,,
4312,7,12.955,,
4313,0,11.785,,
4314,0,10.737,,
4315,0,10.304,,
4316,0,9.769,,
4317,0,9.223,,
4318,0,8.827,,
4319,0,8.517,,
4320,0,8.265,,
4321,0,7.957,,
4322,0,7.756,,
4323,0,7.684,,
4324,0,7.899,,
4325,10,9.999,,
4326,131,12.694,,
4327,294,13.975,,
4328,446,15.124,,
4329,553,16.256,,
4330,591,16.893,,
4331,517,16.951,,
4332,376,16.63,,
4333,240,16.136,,
4334,115,15.439,,
4335,47,14.609,,
4336,6,13.541,,
4337,0,12.498,,
4338,0,12.018,,
4339,0,11.912,,
4340,0,11.611,,
4341,0,10.851,,
4342,0,10.394,,
4343,0,10.155,,
4344,0,9.87,,
4345,0,9.356,,
4346,0,8.935,,
4347,0,8.762,,
4348,0,9.009,,
4349,1,10.15,,
4350,14,11.502,,
4351,29,12.831,,
4352,49,14.117,,
4353,93,14.958,,
4354,176,15.461,,
4355,260,15.793,,
4356,253,15.828,,
4357,202,15.556,,
4358,134,15.065,,
4359,79,14.407,,
4360,20,13.399,,
4361,0,11.946,,
4362,0,10.73,,
4363,0,10.316,,
4364,0,9.91,,
4365,0,9.422,,
4366,0,9.107,,
4367,0,8.819,,
4368,0,8.686,,
4369,0,8.544,,
4370,0,8.281,,
4371,0,8.058,,
4372,0,8.161,,
4373,16,10.558,,
4374,202,13.245,,
4375,399,15.152,,
4376,555,16.479,,
4377,651,17.199,,
4378,693,17.543,,
4379,618,17.472,,
4380,508,17.23,,
4381,389,16.899,,
4382,252,16.357,,
4383,131,15.553,,
4384,25,14.307,,
4385,0,12.913,,
4386,0,12.13,,
4387,0,11.907,,
4388,0,11.603,,
4389,0,11.223,,
4390,0,10.77,,
4391,0,10.251,,
4392,0,9.856,,
4393,0,9.565,,
4394,0,9.269,,
4395,0,8.973,,
4396,0,9.018,,
4397,5,10.719,,
4398,110,12.908,,
4399,247,14.607,,
4400,361,16.015,,
4401,406,16.749,,
4402,412,17.013,,
4403,299,16.781,,
4404,201,16.362,,
4405,76,15.591,,
4406,34,14.898,,
4407,12,14.206,,
4408,2,13.428,,
4409,0,12.603,,
4410,0,11.972,,
4411,0,11.712,,
4412,0,11.401,,
4413,0,10.643,,
4414,0,9.964,,
4415,0,9.62,,
4416,0,9.53,,
4417,0,9.523,,
4418,0,9.539,,
4419,0,9.518,,
4420,0,9.486,,
4421,2,10.736,,
4422,71,12.262,,
4423,257,14.043,,
4424,409,15.446,,
4425,434,16.182,,
4426,411,16.471,,
4427,352,16.474,,
4428,266,16.193,,
4429,195,15.782,,
4430,103,15.134,,
4431,26,14.134,,
4432,4,13.167,,
4433,0,12.241,,
4434,0,11.797,,
4435,0,11.581,,
4436,0,11.125,,
4437,0,10.753,,
4438,0,10.36,,
4439,0,10.158,,
4440,0,9.978,,
4441,0,9.863,,
4442,0,9.901,,
4443,0,9.838,,
4444,0,9.874,,
4445,2,11.128,,
4446,47,12.615,,
4447,125,13.891,,
4448,233,14.93,,
4449,244,15.602,,
4450,226,15.835,,
4451,195,15.76,,
4452,124,15.404,,
4453,77,14.879,,
4454,38,14.23,,
4455,16,13.404,,
4456,2,12.415,,
4457,0,11.546,,
4458,0,11.212,,
4459,0,11.078,,
4460,0,10.435,,
4461,0,9.933,,
4462,0,9.723,,
4463,0,9.388,,
4464,0,9.122,,
4465,0,8.921,,
4466,0,8.591,,
4467,0,8.414,,
4468,0,8.416,,
4469,2,9.855,,
4470,26,11.449,,
4471,63,12.581,,
4472,112,13.422,,
4473,167,14.349,,
4474,178,14.933,,
4475,184,15.253,,
4476,165,15.315,,
4477,98,14.913,,
4478,44,14.259,,
4479,17,13.544,,
4480,2,12.592,,
4481,0,11.893,,
4482,0,11.356,,
4483,0,10.839,,
4484,0,10.212,,
4485,0,9.627,,
4486,0,9.114,,
4487,0,8.8,,
4488,0,8.485,,
4489,0,8.187,,
4490,0,8.157,,
4491,0,8.221,,
4492,0,8.441,,
4493,1,9.487,,
4494,18,11.123,,
4495,80,12.609,,
4496,171,13.953,,
4497,220,15.069,,
4498,213,15.507,,
4499,171,15.483,,
4500,98,15.056,,
4501,44,14.374,,
4502,22,13.74,,
4503,11,13.175,,
4504,2,12.647,,
4505,0,12.087,,
4506,0,11.792,,
4507,0,11.648,,
4508,0,11.24,,
4509,0,10.757,,
4510,0,10.289,,
4511,0,9.993,,
4512,0,9.85,,
4513,0,9.697,,
4514,0,9.55,,
4515,0,9.367,,
4516,0,9.166,,
4517,0,9.632,,
4518,5,10.01,,
4519,16,10.642,,
4520,50,11.602,,
4521,107,12.702,,
4522,183,13.676,,
4523,216,14.256,,
4524,179,14.4,,
4525,123,14.233,,
4526,77,13.741,,
4527,45,13.07,,
4528,11,12.136,,
4529,0,10.981,,
4530,0,10.113,,
4531,0,9.69,,
4532,0,9.477,,
4533,0,9.425,,
4534,0,9.316,,
4535,0,9.171,,
4536,0,8.913,,
4537,0,8.866,,
4538,0,8.83,,
4539,0,8.839,,
4540,0,9.013,,
4541,1,10.08,,
4542,8,11.016,,
4543,21,12.016,,
4544,38,12.906,,
4545,42,13.344,,
4546,55,13.554,,
4547,46,13.416,,
4548,35,12.94,,
4549,30,12.427,,
4550,13,11.804,,
4551,3,11.138,,
4552,0,10.652,,
4553,0,10.438,,
4554,0,10.322,,
4555,0,10.21,,
4556,0,9.948,,
4557,0,9.723,,
4558,0,9.458,,
4559,0,9.301,,
4560,0,9.301,,
4561,0,9.27,,
4562,0,9.188,,
4563,0,9.091,,
4564,0,9.17,,
4565,1,9.703,,
4566,15,10.323,,
4567,51,11.036,,
4568,106,11.983,,
4569,166,12.972,,
4570,200,13.733,,
4571,235,14.304,,
4572,241,14.532,,
4573,177,14.188,,
4574,110,13.619,,
4575,55,12.816,,
4576,11,11.745,,
4577,0,10.657,,
4578,0,10.191,,
4579,0,10.032,,
4580,0,9.877,,
4581,0,9.607,,
4582,0,9.206,,
4583,0,9.013,,
4584,0,8.918,,
4585,0,8.852,,
4586,0,8.676,,
4587,0,8.68,,
4588,0,8.804,,
4589,0,9.449,,
4590,4,9.925,,
4591,10,10.479,,
4592,27,11.285,,
4593,37,12.245,,
4594,55,13.002,,
4595,66,13.39,,
4596,64,13.569,,
4597,63,13.63,,
4598,36,13.332,,
4599,9,12.747,,
4600,1,12.138,,
4601,0,11.656,,
4602,0,11.442,,
4603,0,11.281,,
4604,0,10.996,,
4605,0,10.716,,
4606,0,10.319,,
4607,0,9.68,,
4608,0,9.135,,
4609,0,8.667,,
4610,0,8.208,,
4611,0,7.851,,
4612,0,7.853,,
4613,1,8.708,,
4614,29,9.538,,
4615,78,10.324,,
4616,136,11.326,,
4617,247,12.641,,
4618,278,13.573,,
4619,261,13.967,,
4620,240,14.026,,
4621,187,13.856,,
4622,92,13.436,,
4623,23,12.73,,
4624,3,12.122,,
4625,0,11.67,,
4626,0,11.49,,
4627,0,11.55,,
4628,0,11.563,,
4629,0,11.514,,
4630,0,11.455,,
4631,0,11.338,,
4632,0,11.107,,
4633,0,10.677,,
4634,0,10.27,,
4635,0,9.893,,
4636,0,9.712,,
4637,0,10.195,,
4638,3,10.585,,
4639,14,11.148,,
4640,29,11.749,,
4641,50,12.473,,
4642,98,13.061,,
4643,101,13.369,,
4644,81,13.328,,
4645,39,12.998,,
4646,20,12.602,,
4647,10,12.156,,
4648,1,11.676,,
4649,0,11.367,,
4650,0,11.365,,
4651,0,11.466,,
4652,0,11.278,,
4653,0,10.844,,
4654,0,10.502,,
4655,0,10.287,,
4656,0,10.211,,
4657,0,10.144,,
4658,0,9.94,,
4659,0,9.559,,
4660,0,9.339,,
4661,1,9.823,,
4662,26,10.644,,
4663,105,11.717,,
4664,232,12.762,,
4665,355,13.538,,
4666,449,14.017,,
4667,466,14.272,,
4668,413,14.322,,
4669,286,14.059,,
4670,160,13.552,,
4671,73,12.837,,
4672,16,11.82,,
4673,0,10.721,,
4674,0,10.154,,
4675,0,9.717,,
4676,0,9.413,,
4677,0,9.276,,
4678,0,9.116,,
4679,0,8.998,,
4680,0,8.959,,
4681,0,8.895,,
4682,0,8.728,,
4683,0,8.478,,
4684,0,8.331,,
4685,1,9.131,,
4686,65,10.241,,
4687,182,11.655,,
4688,301,12.867,,
4689,380,13.634,,
4690,390,14.03,,
4691,367,14.246,,
4692,297,14.156,,
4693,243,13.825,,
4694,176,13.327,,
4695,81,12.574,,
4696,17,11.703,,
4697,0,10.696,,
4698,0,10.281,,
4699,0,10.122,,
4700,0,9.815,,
4701,0,9.472,,
4702,0,9.24,,
4703,0,9.008,,
4704,0,8.718,,
4705,0,8.496,,
4706,0,8.23,,
4707,0,8.002,,
4708,0,8.033,,
4709,5,9.292,,
4710,152,11.142,,
4711,358,12.595,,
4712,532,13.888,,
4713,632,14.765,,
4714,627,15.145,,
4715,498,15.067,,
4716,372,14.828,,
4717,234,14.412,,
4718,120,13.852,,
4719,52,13.232,,
4720,11,12.496,,
4721,0,11.662,,
4722,0,11.261,,
4723,0,11.059,,
4724,0,10.609,,
4725,0,10.153,,
4726,0,9.833,,
4727,0,9.652,,
4728,0,9.552,,
4729,0,9.518,,
4730,0,9.443,,
4731,0,9.179,,
4732,0,9.07,,
4733,3,10.209,,
4734,122,11.898,,
4735,318,13.181,,
4736,480,14.35,,
4737,578,15.194,,
4738,597,15.606,,
4739,490,15.6,,
4740,363,15.454,,
4741,248,15.153,,
4742,116,14.594,,
4743,37,13.828,,
4744,5,13.026,,
4745,0,12.277,,
4746,0,11.923,,
4747,0,11.807,,
4748,0,11.559,,
4749,0,11.198,,
4750,0,10.294,,
4751,0,9.917,,
4752,0,9.789,,
4753,0,9.733,,
4754,0,9.591,,
4755,0,9.456,,
4756,0,9.49,,
4757,0,10.276,,
4758,19,11.511,,
4759,80,12.834,,
4760,109,13.643,,
4761,115,14.223,,
4762,100,14.475,,
4763,54,14.332,,
4764,38,14.196,,
4765,20,13.758,,
4766,11,13.295,,
4767,5,12.73,,
4768,1,12.125,,
4769,0,11.607,,
4770,0,11.345,,
4771,0,11.247,,
4772,0,10.847,,
4773,0,10.175,,
4774,0,9.855,,
4775,0,9.761,,
4776,0,9.551,,
4777,0,9.477,,
4778,0,9.233,,
4779,0,8.878,,
4780,0,8.749,,
4781,1,9.432,,
4782,15,10.855,,
4783,45,11.669,,
4784,101,12.595,,
4785,209,13.659,,
4786,340,14.437,,
4787,306,14.638,,
4788,267,14.582,,
4789,206,14.321,,
4790,137,13.881,,
4791,73,13.325,,
4792,14,12.48,,
4793,0,11.425,,
4794,0,10.778,,
4795,0,10.566,,
4796,0,10.322,,
4797,0,10.017,,
4798,0,9.77,,
4799,0,9.551,,
4800,0,9.356,,
4801,0,9.123,,
4802,0,8.824,,
4803,0,8.682,,
4804,0,8.701,,
4805,2,9.785,,
4806,59,10.971,,
4807,149,12.355,,
4808,284,13.596,,
4809,388,14.554,,
4810,386,15.092,,
4811,355,15.342,,
4812,300,15.32,,
4813,169,14.819,,
4814,54,14.037,,
4815,21,13.407,,
4816,3,12.756,,
4817,0,12.101,,
4818,0,11.667,,
4819,0,11.43,,
4820,0,11.115,,
4821,0,10.771,,
4822,0,10.496,,
4823,0,10.259,,
4824,0,10.114,,
4825,0,9.911,,
4826,0,9.775,,
4827,0,9.63,,
4828,0,9.475,,
4829,0,10.193,,
4830,4,9.71,,
4831,5,9.447,,
4832,6,10.338,,
4833,10,10.886,,
4834,16,11.369,,
4835,16,11.757,,
4836,15,12.098,,
4837,17,12.559,,
4838,16,12.612,,
4839,7,12.126,,
4840,1,10.989,,
4841,0,10.104,,
4842,0,9.758,,
4843,0,9.734,,
4844,0,9.277,,
4845,0,9.044,,
4846,0,8.679,,
4847,0,8.48,,
4848,0,8.261,,
4849,0,8.112,,
4850,0,7.846,,
4851,0,7.688,,
4852,0,7.713,,
4853,0,8.486,,
4854,4,9.355,,
4855,12,10.269,,
4856,32,11.134,,
4857,58,11.951,,
4858,98,12.693,,
4859,103,13.073,,
4860,85,13.066,,
4861,44,12.667,,
4862,23,11.78,,
4863,5,10.138,,
4864,1,9.481,,
4865,0,9.133,,
4866,0,8.511,,
4867,0,8.5,,
4868,0,8.275,,
4869,0,7.465,,
4870,0,7.089,,
4871,0,6.972,,
4872,0,7.013,,
4873,0,7.026,,
4874,0,6.975,,
4875,0,7.092,,
4876,0,7.221,,
4877,0,7.907,,
4878,8,9.213,,
4879,25,10.705,,
4880,45,12.003,,
4881,91,12.713,,
4882,123,13.122,,
4883,126,13.298,,
4884,124,13.441,,
4885,79,13.214,,
4886,26,12.596,,
4887,5,11.149,,
4888,1,9.783,,
4889,0,9.404,,
4890,0,9.081,,
4891,0,8.887,,
4892,0,8.759,,
4893,0,8.828,,
4894,0,8.759,,
4895,0,8.735,,
4896,0,8.668,,
4897,0,8.577,,
4898,0,8.504,,
4899,0,8.376,,
4900,0,8.357,,
4901,0,8.793,,
4902,3,9.33,,
4903,12,10.312,,
4904,26,11.258,,
4905,58,12.235,,
4906,93,13.004,,
4907,56,13.11,,
4908,31,12.942,,
4909,22,12.808,,
4910,13,12.483,,
4911,6,12.049,,
4912,1,11.444,,
4913,0,10.846,,
4914,0,10.317,,
4915,0,9.98,,
4916,0,9.661,,
4917,0,9.44,,
4918,0,9.253,,
4919,0,9.041,,
4920,0,8.689,,
4921,0,8.473,,
4922,0,8.504,,
4923,0,8.504,,
4924,0,8.529,,
4925,1,9.438,,
4926,12,10.604,,
4927,31,11.437,,
4928,71,12.412,,
4929,83,13.083,,
4930,78,13.427,,
4931,59,13.436,,
4932,39,13.252,,
4933,27,13.064,,
4934,14,12.674,,
4935,4,12.138,,
4936,1,11.608,,
4937,0,11.027,,
4938,0,10.528,,
4939,0,10.263,,
4940,0,9.902,,
4941,0,9.571,,
4942,0,9.265,,
4943,0,9.004,,
4944,0,8.897,,
4945,0,8.713,,
4946,0,8.579,,
4947,0,8.583,,
4948,0,8.615,,
4949,1,9.459,,
4950,27,10.689,,
4951,96,11.974,,
4952,173,12.968,,
4953,256,13.813,,
4954,260,14.282,,
4955,218,14.367,,
4956,173,14.291,,
4957,92,13.926,,
4958,50,13.558,,
4959,24,12.906,,
4960,3,12.072,,
4961,0,11.262,,
4962,0,10.669,,
4963,0,10.049,,
4964,0,9.534,,
4965,0,9.046,,
4966,0,8.705,,
4967,0,8.481,,
4968,0,8.165,,
4969,0,7.896,,
4970,0,7.707,,
4971,0,7.471,,
4972,0,7.565,,
4973,9,9.426,,
4974,179,12.138,,
4975,393,13.707,,
4976,545,14.859,,
4977,645,15.558,,
4978,630,15.732,,
4979,506,15.609,,
4980,442,15.499,,
4981,342,15.255,,
4982,195,14.73,,
4983,67,13.936,,
4984,15,13.012,,
4985,0,11.972,,
4986,0,11.402,,
4987,0,11.217,,
4988,0,11.055,,
4989,0,10.88,,
4990,0,10.606,,
4991,0,10.203,,
4992,0,9.749,,
4993,0,9.478,,
4994,0,9.211,,
4995,0,8.988,,
4996,0,8.981,,
4997,4,10.279,,
4998,98,12.118,,
4999,238,13.493,,
5000,429,14.816,,
5001,529,15.739,,
5002,527,16.055,,
5003,444,15.97,,
5004,319,15.643,,
5005,184,15.002,,
5006,77,14.195,,
5007,19,13.24,,
5008,3,12.407,,
5009,0,11.63,,
5010,0,11.163,,
5011,0,10.779,,
5012,0,10.435,,
5013,0,10.137,,
5014,0,9.812,,
5015,0,9.408,,
5016,0,8.913,,
