hour_of_year,insolation,temperature,rainfall
3070,0,27.749,0.0334
3071,0,27.286,0.0534
3072,0,26.901,0.1155
3073,0,26.573,0.1056
3074,0,26.286,0.1796
3075,0,26.01,0.1803
3076,4.7247,25.82,0.2098
3077,79.1405,26.728,0.3235
3078,211.7187,28.235,0.3761
3079,350.8977,30.309,0.2999
3080,510.3309,32.337,0.0401
3081,650.9322,33.974,0.0396
3082,727.414,35.247,0.0505
3083,735.3202,36.144,0.0314
3084,670.5131,36.598,0.0453
3085,551.8721,36.597,0.0627
3086,394.6218,36.147,0.069
3087,232.503,35.271,0.0817
3088,101.2343,33.944,0.0634
3089,13.5897,31.803,0.041
3090,0,30.498,0.0296
3091,0,29.721,0.0243
3092,0,29.073,0.0233
3093,0,28.517,0.0265
3094,0,28.009,0.033
3095,0,27.565,0.0427
3096,0,27.2,0.0803
3097,0,26.89,0.1115
3098,0,26.64,0.1737
3099,0,26.445,0.2494
3100,2.7179,26.3,0.3382
3101,46.5378,26.714,0.492
3102,131.8808,27.64,0.6399
3103,230.9834,28.97,0.7589
3104,329.565,30.465,0.2319
3105,434.0967,31.926,0.2446
3106,526.8962,33.228,0.2636
3107,589.6826,34.213,0.1798
3108,575.1168,34.749,0.1906
3109,486.6121,34.745,0.1748
3110,339.8565,34.171,0.1405
3111,196.8058,33.189,0.1068
3112,81.9388,31.827,0.0725
3113,11.219,30.099,0.0381
3114,0,29.055,0.0298
3115,0,28.436,0.0244
3116,0,27.922,0.0384
3117,0,27.453,0.0434
3118,0,27.033,0.0504
3119,0,26.651,0.0765
3120,0,26.294,0.0879
3121,0,25.972,0.0913
3122,0,25.727,0.0945
3123,0,25.571,0.0958
3124,3.7588,25.467,0.0949
3125,64.9758,26.201,0.1404
3126,198.3222,27.766,0.1914
3127,373.7166,30.172,0.16
3128,545.2405,32.486,0.4324
3129,695.7705,34.39,0.2183
3130,785.7654,35.799,0.1683
3131,829.6751,36.771,0.4126
3132,776.5197,37.159,0.2203
3133,667.5383,37.167,0.1008
3134,505.0705,36.77,0.0428
3135,330.5015,36.032,0.0167
3136,147.904,34.73,0.0079
3137,19.9529,32.037,0.0115
3138,0,30.304,0.0088
3139,0,29.453,0.0115
3140,0,28.739,0.0125
3141,0,28.079,0.0088
3142,0,27.529,0.0059
3143,0,27.035,0.1758
3144,0,26.611,0.0371
3145,0,26.24,0.0366
3146,0,25.903,0.0334
3147,0,25.6,0.017
3148,6.6584,25.422,0.0296
3149,108.1007,26.647,0.0747
3150,294.3482,28.772,0.3453
3151,499.7348,31.342,0.0166
3152,694.0206,33.592,0.0716
3153,841.552,35.284,0.0438
3154,914.6156,36.558,0.0442
3155,923.9309,37.499,0.0477
3156,863.7696,38.045,0.0455
3157,735.0576,38.156,0.0517
3158,566.0326,37.811,0.061
3159,352.7477,36.929,0.0726
3160,152.7636,35.505,0.0376
3161,20.5491,33.118,0.0295
3162,0,31.402,0.0619
3163,0,30.384,0.0544
3164,0,29.581,0.1043
3165,0,28.892,0.2459
3166,0,28.312,0.3211
3167,0,27.802,0.411
3168,0,27.348,0.7599
3169,0,26.959,0.769
3170,0,26.62,0.7026
3171,0,26.334,0.4753
3172,6.6442,26.176,0.5278
3173,103.9702,27.21,0.7289
3174,278.2087,28.962,0.8172
3175,463.0959,31.062,0.3529
3176,601.8484,33.262,0.1051
3177,727.0883,35.013,0.0938
3178,818.6802,36.323,0.0778
3179,841.2715,37.278,0.064
3180,803.6383,37.882,0.0442
3181,682.9075,37.998,0.0415
3182,505.1218,37.64,0.028
3183,341.3612,36.982,0.0147
3184,154.4056,35.765,0.0133
3185,21.175,33.369,0.0108
3186,0,31.724,0.0093
3187,0,30.654,0.0097
3188,0,29.867,0.0073
3189,0,29.193,0.0067
3190,0,28.663,0.007
3191,0,28.181,0.0087
3192,0,27.768,0.1215
3193,0,27.411,0.1218
3194,0,27.118,0.1218
3195,0,26.873,0.009
3196,7.3227,26.712,0.0124
3197,106.8861,27.826,0.0283
3198,283.4744,30.024,0.0843
3199,472.2462,32.697,0.0407
3200,631.6242,35.06,0.0644
3201,757.68,36.766,0.0608
3202,807.4719,37.844,0.0631
3203,800.3236,38.454,0.1297
3204,730.4809,38.639,0.1967
3205,592.0109,38.366,0.2938
3206,414.6862,37.572,0.251
3207,272.6348,36.519,0.2295
3208,129.732,35.079,0.1928
3209,19.2199,32.82,0.1941
3210,0,31.323,0.2644
3211,0,30.331,0.3343
3212,0,29.48,0.4471
3213,0,28.806,0.635
3214,0,28.269,0.7708
3215,0,27.841,0.8916
3216,0,27.457,1.2451
3217,0,27.122,1.0868
3218,0,26.812,1.1268
3219,0,26.512,1.1878
3220,4.6702,26.311,1.1192
3221,62.6837,26.779,1.306
3222,168.1905,27.724,1.1299
3223,296.775,29.139,0.6367
3224,420.019,30.715,0.2222
3225,536.0092,32.204,0.1861
3226,626.0933,33.263,0.211
3227,659.4708,33.965,0.1861
3228,636.5022,34.334,0.1211
3229,530.182,34.245,0.1044
3230,394.6632,33.855,0.1071
3231,244.7068,33.141,0.1015
3232,106.439,32.011,0.0932
3233,15.0595,30.35,0.0793
3234,0,29.277,0.0927
3235,0,28.726,0.1062
3236,0,28.304,0.1345
3237,0,27.881,0.2014
3238,0,27.496,0.2568
3239,0,27.164,0.363
3240,0,26.87,0.5387
3241,0,26.606,0.6415
3242,0,26.337,0.6773
3243,0,26.093,0.5961
3244,6.073,25.912,0.5266
3245,92.2894,26.803,0.5777
3246,239.7346,28.291,0.3864
3247,398.9313,30.166,0.2335
3248,556.0064,31.816,0.1096
3249,682.2973,33.105,0.0568
3250,751.1137,34.061,0.0312
3251,780.4616,34.76,0.0359
3252,755.4933,35.157,0.0424
3253,672.071,35.235,0.0455
3254,530.6877,34.95,0.042
3255,337.6992,34.232,0.0356
3256,158.2459,32.998,0.0261
3257,23.9701,30.775,0.0245
3258,0,29.322,0.0188
3259,0,28.577,0.0149
3260,0,27.891,0.0134
3261,0,27.287,0.0121
3262,0,26.781,0.0104
3263,0,26.357,0.0092
3264,0,25.994,0.0087
3265,0,25.671,0.0103
3266,0,25.407,0.0108
3267,0,25.213,0.0088
3268,9.261,25.149,0.0094
3269,133.7842,26.524,0.0348
3270,339.8003,28.711,0.1141
3271,554.6603,31.007,0.1243
3272,736.3145,32.934,0.2641
3273,871.0449,34.357,0.2817
3274,943.7456,35.403,0.2556
3275,932.7232,36.01,0.2328
3276,863.8945,36.258,0.2311
3277,731.7119,36.112,0.259
3278,554.2396,35.619,0.2402
3279,343.3247,34.693,0.1725
3280,158.2462,33.316,0.0811
3281,23.6837,31.268,0.0298
3282,0,29.909,0.0262
3283,0,29.119,0.0445
3284,0,28.443,0.0342
3285,0,27.869,0.0217
3286,0,27.387,0.0373
3287,0,26.97,0.0855
3288,0,26.604,0.1592
3289,0,26.269,0.1843
3290,0,26.006,0.178
3291,0,25.79,0.1642
3292,8.6945,25.704,0.1829
3293,126.5622,26.826,0.5944
3294,325.5798,28.474,2.0688
3295,535.7234,30.108,1.7793
3296,717.5037,31.614,0.2911
3297,849.9221,33.011,0.2873
3298,930.5159,34.214,0.2309
3299,933.6007,35.046,0.2186
3300,848.4574,35.362,0.1511
3301,730.0088,35.361,0.1184
3302,535.0532,34.957,0.1091
3303,348.1586,34.297,0.0742
3304,156.7052,33.271,0.0268
3305,23.9327,31.624,0.014
3306,0,30.254,0.0126
3307,0,29.548,0.0123
3308,0,28.945,0.0117
3309,0,28.422,0.0106
3310,0,27.963,0.0114
3311,0,27.568,0.0135
3312,0,27.226,0.019
3313,0,26.935,0.0192
3314,0,26.693,0.0254
3315,0,26.481,0.0253
3316,7.2821,26.409,0.0273
3317,93.2632,27.435,0.037
3318,242.6839,29.243,0.1266
3319,409.1359,31.089,0.1817
3320,568.3383,32.6,0.3438
3321,700.0703,33.926,0.3522
3322,786.7421,35.053,0.3502
3323,826.5627,35.954,0.4215
3324,782.8478,36.509,0.3482
3325,673.9303,36.714,0.2669
3326,506.5906,36.514,0.1771
3327,313.6047,35.923,0.11
3328,146.9878,35.054,0.0407
3329,23.7045,33.504,0.0407
3330,0,31.763,0.0323
3331,0,30.8,0.0298
3332,0,30.118,0.0243
3333,0,29.538,0.0271
3334,0,29.001,0.0224
3335,0,28.466,0.0179
3336,0,27.974,0.0228
3337,0,27.552,0.0214
3338,0,27.19,0.017
3339,0,26.863,0.0109
3340,9.0711,26.679,0.0112
3341,109.9873,27.965,0.0073
3342,283.2698,30.078,0.0481
3343,463.8814,32.683,0.0648
3344,645.5472,34.714,0.0617
3345,787.4165,36.304,0.0469
3346,870.5122,37.548,0.0782
3347,869.8839,38.37,0.1418
3348,814.3671,38.808,0.1465
3349,685.9153,38.827,0.1396
3350,521.0358,38.481,0.1165
3351,340.3709,37.754,0.078
3352,158.0094,36.485,0.0574
3353,25.8441,33.917,0.0316
3354,0,32.221,0.03
3355,0,31.241,0.0279
3356,0,30.339,0.025
3357,0,29.547,0.0222
3358,0,28.853,0.0207
3359,0,28.255,0.0177
3360,0,27.773,0.0188
3361,0,27.352,0.0331
3362,0,27.008,0.0159
3363,0,26.712,0.022
3364,9.7799,26.55,0.0224
3365,118.8206,27.917,0.0855
3366,303.8238,30.112,0.3722
3367,498.9516,32.736,0.3681
3368,693.7229,35.279,0.1101
3369,842.0531,37.417,0.0728
3370,923.7201,38.941,0.0664
3371,948.2472,40.02,0.0284
3372,891.4094,40.616,0.0285
3373,770.5778,40.783,0.0266
3374,595.7016,40.441,0.0247
3375,388.3256,39.521,0.0197
3376,181.0664,37.906,0.016
3377,28.835,34.926,0.0142
3378,0,33.002,0.011
3379,0,31.595,0.0092
3380,0,30.439,0.0074
3381,0,29.516,0.0058
3382,0,28.754,0.0046
3383,0,28.097,0.0034
3384,0,27.518,0.004
3385,0,27.031,0.007
3386,0,26.626,0.0118
3387,0,26.273,0.0202
3388,10.5905,26.118,0.0336
3389,129.4292,27.685,0.0877
3390,326.8452,30.051,0.0594
3391,528.269,32.849,0.0272
3392,695.4889,35.827,0.0685
3393,831.8276,38.216,0.0503
3394,897.6045,39.587,0.053
3395,897.6164,40.445,0.1037
3396,840.3354,40.902,0.1174
3397,716.8281,40.911,0.1139
3398,550.8959,40.492,0.0907
3399,357.7249,39.538,0.0513
3400,166.0453,37.787,0.0286
3401,27.1794,34.712,0.0146
3402,0,33.035,0.0078
3403,0,32.012,0.0047
3404,0,31.085,0.004
3405,0,30.241,0.0059
3406,0,29.511,0.0078
3407,0,28.943,0.0213
3408,0,28.477,0.036
3409,0,28.105,0.0687
3410,0,27.782,0.1276
3411,0,27.452,0.2324
3412,9.2175,27.27,0.3324
3413,105.3666,28.31,0.457
3414,271.159,30.207,0.4688
3415,439.4037,32.225,0.2671
3416,587.6967,34.544,0.0564
3417,736.0864,36.628,0.036
3418,821.1491,38.094,0.032
3419,838.7489,39.047,0.0223
3420,784.6989,39.5,0.0323
3421,680.4155,39.496,0.0451
3422,516.5312,38.918,0.0675
3423,337.2591,37.83,0.0552
3424,158.0835,36.171,0.0551
3425,25.8949,33.595,0.0476
3426,0,31.852,0.0527
3427,0,30.878,0.0642
3428,0,30.146,0.0738
3429,0,29.575,0.0709
3430,0,29.04,0.0976
3431,0,28.582,0.1166
3432,0,28.186,0.1425
3433,0,27.862,0.1515
3434,0,27.588,0.191
3435,0,27.311,0.1924
3436,8.7674,27.147,0.223
3437,100.7444,28.034,0.2325
3438,260.1828,29.703,0.1715
3439,438.9521,31.705,0.085
3440,584.169,33.84,0.0736
3441,725.3988,35.881,0.0468
3442,803.2199,37.323,0.0387
3443,800.2989,38.203,0.0393
3444,736.7177,38.622,0.0309
3445,622.6897,38.582,0.0283
3446,475.0975,38.124,0.0259
3447,306.4395,37.202,0.0232
3448,143.3848,35.721,0.0215
3449,24.5305,33.373,0.0228
3450,0,31.783,0.0259
3451,0,30.925,0.0314
3452,0,30.189,0.0407
3453,0,29.65,0.0489
3454,0,29.22,0.0643
3455,0,28.881,0.0824
3456,0,28.631,0.1317
3457,0,28.459,0.1787
3458,0,28.273,0.2395
3459,0,27.992,0.3157
3460,7.5454,27.772,0.34
3461,84.5576,28.385,0.408
3462,220.6159,29.825,0.3751
3463,375.0349,31.636,0.2214
3464,530.4603,33.598,0.1451
3465,674.2824,35.121,0.0863
3466,765.8377,36.248,0.06
3467,801.8542,37.031,0.0381
3468,759.7449,37.407,0.039
3469,659.2191,37.345,0.0357
3470,490.9258,36.761,0.0352
3471,313.3923,35.709,0.0343
3472,140.2965,34.23,0.0496
3473,23.271,32.235,0.1456
3474,0,30.722,0.1498
3475,0,29.806,0.203
3476,0,29.052,0.1224
3477,0,28.462,0.0722
3478,0,27.977,0.0581
3479,0,27.568,0.1016
3480,0,27.233,0.1264
3481,0,26.935,0.1922
3482,0,26.693,0.2149
3483,0,26.497,0.2578
3484,8.3399,26.409,0.3441
3485,87.954,27.243,0.5405
3486,224.5737,28.727,0.6524
3487,376.549,30.652,0.461
3488,518.2039,32.332,0.196
3489,639.8506,33.721,0.1578
3490,715.0459,34.84,0.1295
3491,750.9475,35.711,0.1179
3492,714.0959,36.23,0.1146
3493,607.6844,36.305,0.1008
3494,467.4639,36.014,0.1015
3495,305.818,35.297,0.0931
3496,144.2443,34.047,0.0851
3497,24.9595,32.109,0.0668
3498,0,30.678,0.0715
3499,0,29.873,0.0737
3500,0,29.249,0.0634
3501,0,28.762,0.063
3502,0,28.391,0.0628
3503,0,28.067,0.0637
3504,0,27.784,0.0848
3505,0,27.557,0.1107
3506,0,27.273,0.1221
3507,0,26.933,0.1478
3508,10.5034,26.74,0.1827
3509,114.8734,27.626,0.2384
3510,290.6875,29.478,0.2787
3511,479.3418,31.565,0.2236
3512,650.3988,33.622,0.0764
3513,785.997,35.387,0.0641
3514,860.7467,36.676,0.0598
3515,862.3996,37.522,0.0207
3516,802.2029,37.934,0.02
3517,672.292,37.846,0.0191
3518,500.0698,37.282,0.0148
3519,318.6418,36.359,0.0125
3520,153.4131,34.986,0.0113
3521,26.8824,32.892,0.0101
3522,0,31.25,0.0106
3523,0,30.258,0.0131
3524,0,29.488,0.0125
3525,0,28.941,0.0136
3526,0,28.515,0.0158
3527,0,28.153,0.0195
3528,0,27.835,0.0256
3529,0,27.554,0.0299
3530,0,27.317,0.0303
3531,0,27.12,0.0381
3532,10.4951,27.023,0.047
3533,109.1069,27.958,0.0656
3534,274.2881,29.624,0.0501
3535,461.1284,31.566,0.0336
3536,633.4425,33.588,0.1917
3537,761.6122,35.3,0.1675
3538,834.2449,36.569,0.1425
3539,844.7129,37.421,0.194
3540,797.0587,37.898,0.2187
3541,674.3323,37.919,0.2318
3542,509.0458,37.49,0.1734
3543,328.9834,36.673,0.1343
3544,151.8846,35.315,0.089
3545,26.8982,33.08,0.0588
3546,0,31.366,0.0463
3547,0,30.405,0.0526
3548,0,29.646,0.0683
3549,0,29.152,0.0795
3550,0,28.776,0.159
3551,0,28.463,0.2671
3552,0,28.175,0.3893
3553,0,27.904,0.4919
3554,0,27.648,0.6079
3555,0,27.388,0.7518
3556,9.9941,27.283,0.8057
3557,100.033,28.05,0.9963
3558,243.5925,29.392,0.9705
3559,410.1378,30.962,0.893
3560,565.9315,32.629,0.4996
3561,689.5652,34.241,0.4801
3562,760.0839,35.517,0.4012
3563,736.7855,36.255,0.1367
3564,686.7817,36.639,0.1171
3565,578.4974,36.571,0.1029
3566,432.8423,36.103,0.0842
3567,271.8072,35.236,0.0697
3568,123.1857,33.908,0.0526
3569,22.56,32.05,0.0381
3570,0,30.688,0.034
3571,0,29.935,0.0298
3572,0,29.384,0.0261
3573,0,28.96,0.0259
3574,0,28.609,0.0266
3575,0,28.332,0.034
3576,0,28.106,0.0429
3577,0,27.909,0.0448
3578,0,27.749,0.0631
3579,0,27.598,0.0867
3580,8.3362,27.518,0.1145
3581,83.5171,28.178,0.145
3582,211.7821,29.311,0.1697
3583,355.0514,30.581,0.1592
3584,484.0242,31.908,0.0796
3585,593.0706,33.236,0.0697
3586,646.1135,34.311,0.0567
3587,648.0963,35.057,0.0322
3588,597.7079,35.465,0.0294
3589,505.2302,35.547,0.0269
3590,382.7984,35.275,0.0235
3591,246.6891,34.646,0.0187
3592,119.2002,33.622,0.0162
3593,22.6488,31.939,0.0181
3594,0,30.747,0.021
3595,0,30.137,0.0225
3596,0,29.579,0.0212
3597,0,29.098,0.0208
3598,0,28.648,0.0194
3599,0,28.229,0.0211
3600,0,27.932,0.0231
3601,0,27.7,0.0266
3602,0,27.498,0.0235
3603,0,27.318,0.0232
3604,9.1198,27.243,0.0287
3605,92.8579,28.102,0.0426
3606,228.2909,29.706,0.0444
3607,366.1378,31.456,0.0342
3608,478.488,32.987,0.1348
3609,559.9149,34.16,0.0946
3610,590.9818,34.984,0.0856
3611,578.8119,35.447,0.1712
3612,509.0603,35.519,0.1716
3613,423.0514,35.339,0.1719
3614,315.1512,34.864,0.18
3615,196.0856,34.073,0.17
3616,95.0938,33.018,0.1686
3617,18.0161,31.557,0.1582
3618,0,30.493,0.1509
3619,0,29.877,0.1394
3620,0,29.344,0.1411
3621,0,28.857,0.1561
3622,0,28.424,0.1836
3623,0,28.057,0.1949
3624,0,27.73,0.1978
3625,0,27.431,0.1902
3626,0,27.128,0.1696
3627,0,26.839,0.1783
3628,10.1985,26.671,0.1366
3629,108.7071,27.528,0.1623
3630,270.8145,29.405,0.1357
3631,438.683,31.45,0.0999
3632,586.7235,33.209,0.0311
3633,702.9144,34.573,0.0217
3634,771.4622,35.619,0.0243
3635,795.5716,36.42,0.0139
3636,741.8086,36.852,0.0171
3637,620.0289,36.868,0.018
3638,449.998,36.387,0.0133
3639,288.692,35.577,0.0093
3640,135.921,34.362,0.0037
3641,25.2796,32.361,0.0044
3642,0,30.824,0.0039
3643,0,29.989,0.0032
3644,0,29.289,0.0034
3645,0,28.742,0.0037
3646,0,28.322,0.0051
3647,0,28.001,0.0092
3648,0,27.734,0.0144
3649,0,27.511,0.0191
3650,0,27.321,0.0215
3651,0,27.133,0.0227
3652,9.5914,27.053,0.0246
3653,95.9433,27.936,0.0361
3654,236.1607,29.486,0.0416
3655,383.5761,31.19,0.0264
3656,508.2759,32.832,0.049
3657,604.3038,34.176,0.0462
3658,662.0617,35.156,0.0469
3659,668.643,35.779,0.0743
3660,625.8724,36.063,0.0878
3661,546.1054,36.034,0.0972
3662,428.3564,35.723,0.0799
3663,291.9325,35.136,0.053
3664,147.2206,34.136,0.0304
3665,28.0533,32.366,0.0162
3666,0,30.932,0.0142
3667,0,30.208,0.0132
3668,0,29.55,0.0133
3669,0,28.953,0.015
3670,0,28.453,0.0233
3671,0,28.037,0.0333
3672,0,27.68,0.0343
3673,0,27.355,0.0318
3674,0,27.065,0.035
3675,0,26.805,0.042
3676,11.7071,26.727,0.0565
3677,113.8504,27.887,0.068
3678,263.5275,29.604,0.1029
3679,424.7374,31.398,0.0879
3680,575.7426,33.078,0.1155
3681,689.9476,34.436,0.1205
3682,755.0757,35.494,0.101
3683,761.7257,36.226,0.0808
3684,716.3801,36.63,0.0802
3685,610.2815,36.647,0.0634
3686,463.7605,36.266,0.0496
3687,298.7553,35.483,0.0245
3688,147.4471,34.346,0.0073
3689,29.5049,32.458,0.003
3690,0,30.964,0.0015
3691,0,30.232,0.0014
3692,0,29.59,0.0024
3693,0,29.07,0.0054
3694,0,28.662,0.01
3695,0,28.301,0.0266
3696,0,27.961,0.0465
3697,0,27.693,0.0865
3698,0,27.481,0.1297
3699,0,27.306,0.1478
3700,10.2935,27.288,0.1382
3701,93.8966,28.253,0.2198
3702,216.7361,29.717,0.2578
3703,341.2134,31.23,0.2527
3704,469.5219,32.572,0.495
3705,569.7767,33.62,0.3738
3706,618.5325,34.368,0.2951
3707,614.1011,34.813,0.4414
3708,558.5087,34.946,0.3617
3709,466.7654,34.831,0.2445
3710,357.0624,34.499,0.1641
3711,236.648,33.925,0.0938
3712,115.2441,32.976,0.0312
3713,22.3312,31.334,0.0181
3714,0,30.198,0.0187
3715,0,29.716,0.0202
3716,0,29.28,0.0228
3717,0,28.873,0.0237
3718,0,28.449,0.0289
3719,0,28.066,0.0321
3720,0,27.761,0.0398
3721,0,27.491,0.0482
3722,0,27.266,0.0488
3723,0,27.086,0.0546
3724,8.9411,27.04,0.0481
3725,84.6386,27.907,0.0487
3726,206.1887,29.505,0.1366
3727,336.6067,31.287,0.1897
3728,447.6847,32.734,0.1068
3729,531.7699,33.844,0.0876
3730,572.4161,34.692,0.0728
3731,570.3386,35.301,0.0228
3732,519.5643,35.623,0.0238
3733,441.5332,35.696,0.0236
3734,338.4243,35.453,0.0253
3735,222.1371,34.865,0.0193
3736,112.4043,33.844,0.0116
3737,23.3205,32.109,0.0091
3738,0,30.835,0.0087
3739,0,30.109,0.0076
3740,0,29.478,0.0064
3741,0,28.952,0.0062
3742,0,28.51,0.005
3743,0,28.139,0.0052
3744,0,27.827,0.005
3745,0,27.573,0.0049
3746,0,27.355,0.0045
3747,0,27.118,0.0056
3748,12.3721,27.031,0.0071
3749,111.4027,28.074,0.0258
3750,266.6824,29.874,0.0549
3751,436.5259,31.829,0.0576
3752,578.1693,33.567,0.0348
3753,684.2311,34.986,0.0312
3754,738.6572,36.076,0.0266
3755,758.7347,36.935,0.0115
3756,721.183,37.471,0.0131
3757,624.0527,37.604,0.0165
3758,476.9114,37.258,0.0152
3759,312.3207,36.435,0.0112
3760,149.6203,35.148,0.0067
3761,28.7892,33.28,0.0036
3762,0,31.858,0.003
3763,0,31,0.0027
3764,0,30.328,0.0026
3765,0,29.769,0.0029
3766,0,29.288,0.0032
3767,0,28.903,0.0038
3768,0,28.588,0.0043
3769,0,28.356,0.0049
3770,0,28.158,0.0058
3771,0,27.932,0.0062
3772,10.9606,27.848,0.0081
3773,99.8356,28.79,0.0158
3774,243.921,30.341,0.0225
3775,405.5911,32.028,0.0193
3776,537.745,33.648,0.0454
3777,644.9731,35.07,0.0398
3778,712.346,36.216,0.0333
3779,720.6698,36.998,0.0711
3780,677.2813,37.409,0.0789
3781,578.4355,37.431,0.0918
3782,453.2458,37.177,0.0862
3783,306.301,36.604,0.0763
3784,152.0018,35.543,0.0566
3785,30.4738,33.72,0.0381
3786,0,32.263,0.0306
3787,0,31.481,0.0237
3788,0,30.779,0.0193
3789,0,30.171,0.0201
3790,0,29.642,0.0194
3791,0,29.19,0.0205
3792,0,28.813,0.0198
3793,0,28.478,0.0176
3794,0,28.22,0.0196
3795,0,27.984,0.0285
3796,12.1344,27.871,0.0377
3797,114.7119,28.834,0.0779
3798,279.9631,30.594,0.1112
3799,451.8591,32.654,0.084
3800,594.8565,34.619,0.0539
3801,702.7862,36.308,0.0413
3802,761.3652,37.609,0.0314
3803,764.9192,38.52,0.0171
3804,713.3109,39.048,0.0172
3805,610.2236,39.146,0.0168
3806,461.896,38.691,0.0157
3807,299.7239,37.702,0.0134
3808,143.1124,36.181,0.0121
3809,27.5026,33.999,0.0111
3810,0,32.333,0.0119
3811,0,31.407,0.0123
3812,0,30.798,0.0126
3813,0,30.378,0.013
3814,0,29.984,0.0226
3815,0,29.624,0.0332
3816,0,29.268,0.0448
3817,0,28.983,0.0562
3818,0,28.766,0.0572
3819,0,28.585,0.0728
3820,10.104,28.511,0.0833
3821,91.8921,29.264,0.1664
3822,222.473,30.823,0.1657
3823,372.8298,32.768,0.144
3824,498.9987,34.554,0.2255
3825,618.6668,36.088,0.2194
3826,689.9007,37.239,0.2099
3827,681.0126,37.886,0.2961
3828,644.2956,38.178,0.2856
3829,557.1313,38.074,0.2847
3830,430.84,37.523,0.2948
3831,279.7523,36.517,0.3137
3832,132.3056,35.051,0.3088
3833,26.0443,33.127,0.319
3834,0,31.554,0.3792
3835,0,30.591,0.4701
3836,0,29.931,0.5267
3837,0,29.469,0.5912
3838,0,29.079,0.6663
3839,0,28.745,0.7179
3840,0,28.468,0.7821
3841,0,28.23,0.761
3842,0,28.039,0.7232
3843,0,27.895,0.6872
3844,10.0686,27.87,0.6319
3845,88.9317,28.615,0.6128
3846,212.8783,29.984,0.5853
3847,344.3353,31.535,0.5496
3848,462.368,32.955,0.5401
3849,553.0109,34.16,0.5396
3850,601.8397,35.091,0.4802
3851,599.8279,35.667,0.3679
3852,561.5374,35.942,0.3552
3853,471.0179,35.841,0.3409
3854,351.5049,35.292,0.3292
3855,220.2078,34.29,0.3074
3856,104.2563,32.962,0.2695
3857,21.7648,31.425,0.2993
3858,0,30.211,0.3083
3859,0,29.488,0.3765
3860,0,29.026,0.4222
3861,0,28.742,0.459
3862,0,28.511,0.5637
3863,0,28.307,0.655
3864,0,28.129,0.7695
3865,0,27.972,0.7638
3866,0,27.792,0.7738
3867,0,27.611,0.8025
3868,7.8042,27.534,0.7297
3869,67.4769,27.988,0.6289
3870,166.8024,28.871,0.5576
3871,268.3395,30.095,0.5087
3872,357.9247,31.393,0.4948
3873,443.7907,32.609,0.4739
3874,520.4192,33.658,0.456
3875,563.4399,34.442,0.4983
3876,544.5576,34.816,0.5063
3877,478.2442,34.799,0.5262
3878,367.0537,34.415,0.5238
3879,237.8556,33.702,0.3702
3880,114.9802,32.52,0.1827
3881,23.3335,30.873,0.1018
3882,0,29.817,0.0952
3883,0,29.308,0.0908
3884,0,28.866,0.1105
3885,0,28.447,0.1435
3886,0,28.061,0.2068
3887,0,27.713,0.2565
3888,0,27.397,0.2788
3889,0,27.103,0.2681
3890,0,26.841,0.2689
3891,0,26.611,0.2895
3892,10.7667,26.523,0.2886
3893,96.251,27.273,0.3274
3894,230.8594,28.792,0.305
3895,379.529,30.413,0.311
3896,528.3774,31.806,0.6132
3897,653.0065,32.957,0.5376
3898,719.0241,33.813,0.5034
3899,709.8821,34.306,0.4419
3900,637.162,34.443,0.4263
3901,513.6956,34.195,0.4278
3902,363.1625,33.535,0.379
3903,227.0438,32.619,0.2797
3904,109.6415,31.512,0.1242
3905,21.5832,30.12,0.0505
3906,0,29.093,0.0617
3907,0,28.534,0.095
3908,0,28.073,0.163
3909,0,27.718,0.2352
3910,0,27.414,0.3711
3911,0,27.153,0.5396
3912,0,26.922,0.7368
3913,0,26.712,1.0402
3914,0,26.505,1.2183
3915,0,26.323,1.4805
3916,7.5265,26.257,1.6687
3917,64.0596,26.736,2.0737
3918,149.5019,27.492,2.3613
3919,243.0527,28.362,2.6539
3920,324.3145,29.157,0.5717
3921,394.1398,29.969,0.5676
3922,435.8354,30.628,0.5575
3923,452.8547,31.128,0.4586
3924,421.0035,31.347,0.4518
3925,366.1399,31.317,0.4293
3926,288.2597,31.03,0.3713
3927,197.0417,30.481,0.3074
3928,102.3206,29.666,0.228
3929,21.3318,28.574,0.1717
3930,0,27.795,0.1537
3931,0,27.431,0.1698
3932,0,27.142,0.191
3933,0,26.88,0.2243
3934,0,26.635,0.288
3935,0,26.397,0.3599
3936,0,26.207,0.4546
3937,0,26.014,0.5494
3938,0,25.84,0.6622
3939,0,25.697,0.7753
3940,12.473,25.739,0.9439
3941,117.5755,26.669,0.7732
3942,279.2491,28.08,0.8806
3943,453.2457,29.644,1.1124
3944,601.4412,30.913,1.2028
3945,693.0416,31.807,1.1215
3946,727.4299,32.436,1.0749
3947,712.7256,32.824,0.9738
3948,641.6203,32.927,0.7918
3949,535.1032,32.785,0.5516
3950,419.7438,32.415,0.3866
3951,287.4818,31.744,0.273
3952,144.5739,30.733,0.1424
3953,29.9907,29.31,0.1293
3954,0,28.239,0.1427
3955,0,27.745,0.1616
3956,0,27.36,0.2164
3957,0,27.051,0.2652
3958,0,26.782,0.3695
3959,0,26.541,0.4981
3960,0,26.341,0.5851
3961,0,26.174,0.6562
3962,0,26.056,0.6499
3963,0,25.938,0.614
3964,12.9145,25.972,0.5945
3965,111.6343,26.92,0.6385
3966,257.547,28.183,0.5415
